7.0	7.0	2.0	4.8510740934428345	4.8510740934428345	0.0	49.75230288505554	47965.0
2.0	2.0	7.0	28.167473177897477	28.167473177897477	0.0	52.0282769203186	33208.0
0.0	0.0	5.0	6.573105343984211	6.573105343984211	0.0	1.3285961151123047	471.0
6.0	6.0	1.0	11.659050965804726	11.659050965804726	0.0	8.136356115341187	5108.0
9.0	9.0	4.0	4.693254159377441	4.693254159377441	0.0	10.151340007781982	6836.0
0.0	0.0	5.0	6.50417726166812	6.50417726166812	0.0	0.8207509517669678	276.0
1.0	1.0	6.0	9.293643158380954	9.293643158380952	1.9113675973219846e-16	2.537083148956299	2239.0
5.0	5.0	0.0	7.1818196760008846	7.1818196760008846	0.0	35.77322602272034	32824.0
9.0	9.0	4.0	5.443264004195759	5.443264004195759	0.0	14.612921953201294	12072.0
7.0	7.0	2.0	6.150750466611752	6.150750466611752	0.0	45.334354877471924	45263.0
3.0	8.0	8.0	1.1690350104575518	1.1690350104575518	0.0	2.535738945007324	1241.0
4.0	4.0	9.0	4.468341971073646	4.468341971073646	0.0	3.6357951164245605	3727.0
1.0	1.0	6.0	4.996211414725668	4.996211414725668	0.0	1.2848589420318604	1146.0
9.0	9.0	4.0	6.322915092580397	6.322915092580397	0.0	2.4914400577545166	1480.0
6.0	6.0	1.0	10.313381385012605	10.313381385012605	0.0	4.570164918899536	3664.0
6.0	6.0	1.0	9.870222534266214	9.870222534266214	0.0	19.293819904327393	20486.0
5.0	5.0	0.0	7.536534670732967	7.536534670732967	0.0	10.043016910552979	8000.0
4.0	4.0	9.0	3.089420440236558	3.089420440236558	0.0	2.516211986541748	2412.0
0.0	0.0	5.0	14.660905132671163	14.660905132671163	0.0	1.4622020721435547	470.0
7.0	7.0	2.0	4.695742412727496	4.695742412727496	0.0	45.900835037231445	45800.0
4.0	4.0	9.0	4.4961022269758395	4.4961022269758395	0.0	3.6397171020507812	3248.0
0.0	0.0	5.0	10.252688932383208	10.252688932383208	0.0	1.5404870510101318	703.0
1.0	1.0	6.0	9.31542564409158	9.31542564409158	0.0	2.5285191535949707	2209.0
0.0	0.0	5.0	8.541920408714287	8.541920408714287	0.0	1.8388128280639648	866.0
3.0	3.0	8.0	11.764898162028537	11.764898162028537	0.0	1.223741054534912	606.0
1.0	1.0	6.0	6.833494254753274	6.833494254753274	0.0	1.9670329093933105	1882.0
3.0	3.0	8.0	8.654259599666918	8.654259599666917	2.052580950389584e-16	1.294769048690796	667.0
4.0	4.0	9.0	3.4294396407830616	3.4294396407830616	0.0	1.2185869216918945	780.0
7.0	7.0	2.0	3.8823105630357135	3.8823105630357135	0.0	4.494334936141968	2873.0
2.0	2.0	7.0	10.170822071842482	10.170822071842482	0.0	2.505126953125	1691.0
7.0	7.0	2.0	5.06641482463726	5.06641482463726	0.0	7.054333925247192	5851.0
1.0	1.0	6.0	8.674028850794341	8.674028850794341	0.0	2.111402988433838	1731.0
2.0	3.0	7.0	12.826303661906037	12.826303661906037	0.0	22.91864013671875	19442.0
1.0	1.0	6.0	8.491393261915277	8.491393261915277	0.0	4.370671987533569	3589.0
4.0	4.0	9.0	2.248738716253027	2.248738716253027	0.0	0.9753921031951904	510.0
1.0	1.0	6.0	5.65842885517889	5.65842885517889	0.0	3.8528409004211426	3149.0
7.0	7.0	2.0	6.682567976572121	6.682567976572121	0.0	32.903549909591675	32987.0
4.0	4.0	9.0	2.96919361514635	2.96919361514635	0.0	1.4005801677703857	1045.0
2.0	2.0	7.0	9.231494646808029	9.231494646808029	0.0	3.807243824005127	3602.0
3.0	3.0	8.0	4.837989313447531	4.8379893134475305	1.8358420454368738e-16	0.8498239517211914	463.0
5.0	5.0	0.0	5.567945483910154	5.567945483910154	0.0	9.008801937103271	7163.0
1.0	1.0	6.0	9.450564321764935	9.450564321764935	0.0	1.9597880840301514	1577.0
2.0	2.0	7.0	10.375694353062963	10.375694353062963	0.0	5.750903129577637	4488.0
4.0	4.0	9.0	5.527171323609832	5.527171323609832	0.0	2.493614912033081	1776.0
4.0	4.0	9.0	5.423151401386135	5.423151401386135	0.0	1.9789221286773682	1910.0
1.0	1.0	6.0	8.49785370964822	8.497853709648219	2.09035940143736e-16	1.5545179843902588	1146.0
6.0	6.0	1.0	7.801484564362164	7.801484564362164	0.0	2.849245071411133	2032.0
3.0	3.0	8.0	6.744151700258989	6.744151700258989	0.0	1.5268819332122803	455.0
5.0	5.0	0.0	6.028818564876445	6.028818564876445	0.0	19.972872018814087	19718.0
5.0	5.0	0.0	8.717775695652728	8.717775695652724	4.0752524529532507e-16	81.69921612739563	85015.0
6.0	6.0	1.0	16.95430723185402	16.95430723185402	0.0	7.753287076950073	5595.0
0.0	0.0	5.0	7.54171534401641	7.54171534401641	0.0	1.5577681064605713	875.0
4.0	4.0	9.0	5.288452687982736	5.288452687982736	0.0	2.6334149837493896	1895.0
1.0	1.0	6.0	8.388981851712696	8.388981851712696	0.0	4.146897077560425	4396.0
9.0	9.0	4.0	5.259763152066532	5.259763152066532	0.0	7.590682029724121	5251.0
5.0	5.0	0.0	2.8762950713941517	2.8762950713941517	0.0	13.256208181381226	12081.0
4.0	4.0	9.0	1.6419330608301022	1.6419330608301022	0.0	2.2693099975585938	1036.0
7.0	7.0	2.0	8.707444530905546	8.707444530905546	0.0	22.084566116333008	20495.0
8.0	8.0	3.0	2.3839165550919987	2.3839165550919983	1.8628555135518349e-16	5.223442077636719	3067.0
9.0	9.0	4.0	3.2611573230645554	3.2611573230645554	0.0	21.328679084777832	19016.0
3.0	3.0	8.0	3.478559184633502	3.478559184633502	0.0	1.92655611038208	1137.0
7.0	7.0	2.0	9.910444103951	9.910444103951	0.0	12.765017986297607	8028.0
4.0	4.0	9.0	1.4300659209065478	1.4300659209065478	0.0	2.207484006881714	2051.0
6.0	6.0	1.0	5.755091300848623	5.755091300848623	0.0	2.7852330207824707	1591.0
4.0	4.0	9.0	5.361168025475631	5.361168025475631	0.0	2.295539140701294	1689.0
3.0	3.0	8.0	7.696716205719426	7.696716205719426	0.0	1.6717569828033447	1418.0
0.0	0.0	5.0	8.941902210838727	8.941902210838727	0.0	2.082472085952759	1085.0
9.0	9.0	4.0	3.0998436323468477	3.0998436323468477	0.0	3.3265960216522217	2028.0
7.0	7.0	2.0	6.359257542051119	6.359257542051119	0.0	5.8490259647369385	4607.0
0.0	0.0	5.0	12.177347825124317	12.177347825124317	0.0	1.5245349407196045	617.0
2.0	2.0	7.0	9.264265834889773	9.264265834889773	0.0	3.508207082748413	1841.0
9.0	9.0	4.0	6.492812058590906	6.492812058590906	0.0	2.4100730419158936	1286.0
1.0	1.0	6.0	7.054747992027634	7.054747992027632	2.5179593111017713e-16	2.739971160888672	2501.0
7.0	7.0	2.0	5.551055195830003	5.551055195830003	0.0	5.77918815612793	4040.0
3.0	3.0	8.0	5.028951996907363	5.028951996907363	0.0	3.3981189727783203	2298.0
2.0	2.0	7.0	3.4796198893601233	3.4796198893601233	0.0	5.973224878311157	4794.0
9.0	9.0	4.0	2.360374578159705	2.360374578159705	0.0	3.6246750354766846	2307.0
7.0	7.0	2.0	5.650552962081653	5.650552962081653	0.0	4.948554992675781	2769.0
5.0	5.0	0.0	1.6457684946754307	1.6457684946754307	0.0	5.32047700881958	3399.0
7.0	7.0	2.0	7.440535489031706	7.440535489031706	0.0	46.12645506858826	45587.0
6.0	6.0	1.0	13.937927955744327	13.937927955744325	1.2744769846999742e-16	8.47687315940857	5191.0
2.0	2.0	7.0	10.861154734039228	10.861154734039228	0.0	2.816922903060913	1773.0
7.0	7.0	2.0	6.881121003181728	6.881121003181715	1.936120043426307e-15	33.91412115097046	37553.0
8.0	8.0	3.0	9.30770403546931	9.307704035469307	3.816960300050373e-16	16.51725697517395	12190.0
4.0	4.0	9.0	5.925026076359629	5.925026076359629	0.0	3.9254310131073	2706.0
7.0	7.0	2.0	6.4674779978721935	6.4674779978721935	0.0	5.897336959838867	4886.0
3.0	3.0	8.0	11.40777900424862	11.40777900424862	0.0	2.8353309631347656	1556.0
6.0	6.0	1.0	16.706394229784145	16.706394229784145	0.0	12.90892219543457	12039.0
1.0	1.0	6.0	6.044403696394264	6.044403696394264	0.0	0.885545015335083	574.0
9.0	9.0	4.0	3.6950366695274584	3.6950366695274584	0.0	6.03531813621521	5003.0
3.0	3.0	8.0	6.6073657063081255	6.6073657063081255	0.0	1.7993688583374023	975.0
6.0	6.0	1.0	10.154199958634933	10.154199958634933	0.0	13.64061188697815	11723.0
9.0	9.0	4.0	1.1773138378126997	1.1773138378126997	0.0	2.2190608978271484	1632.0
3.0	3.0	8.0	8.769930043676151	8.769930043676151	0.0	1.8258140087127686	867.0
1.0	1.0	6.0	8.828789384432586	8.828789384432586	0.0	2.841779947280884	2504.0
4.0	4.0	9.0	2.0505187654198416	2.0505187654198416	0.0	2.7198240756988525	1752.0
1.0	1.0	6.0	7.514605281080266	7.514605281080266	0.0	2.0748441219329834	1624.0
7.0	7.0	2.0	2.2865083172737535	2.2865083172737535	0.0	4.384130954742432	2617.0
6.0	6.0	1.0	8.33064457145544	8.33064457145544	0.0	4.0623779296875	3179.0
9.0	9.0	4.0	8.228362582982802	8.228362582982802	0.0	5.47396183013916	3620.0
