7.0	7.0	2.0	6.139538957661415	6.139538957661415	0.0	236.65340614318848	162755.0
2.0	2.0	7.0	16.570629227679582	16.570629227679582	0.0	235.13781118392944	127477.0
0.0	0.0	5.0	4.030146189513159	4.030146189513159	0.0	45.85494303703308	27270.0
6.0	6.0	1.0	7.435991252025842	7.435991252025842	0.0	71.30523180961609	32052.0
9.0	9.0	4.0	5.590433773852323	5.590433773852323	0.0	24.849035024642944	14454.0
0.0	0.0	5.0	7.5038272963628225	7.5038272963628225	0.0	119.11281514167786	75140.0
1.0	1.0	6.0	5.789258478344044	5.789258478344038	9.205100339076716e-16	101.16381812095642	79340.0
5.0	5.0	0.0	4.165837538011871	4.165837538011871	0.0	19.44860291481018	10256.0
9.0	9.0	4.0	3.4949833360321545	3.4949833360321545	0.0	84.73736095428467	40810.0
7.0	7.0	2.0	6.6076514964371285	3.9372460323812466	0.40413836375840567	300.0027470588684	220537.0
3.0	3.0	8.0	3.309957327443221	3.309957327443221	0.0	24.715481996536255	9931.0
4.0	4.0	9.0	1.6302904005253112	1.6302904005253112	0.0	18.06564998626709	12312.0
1.0	1.0	6.0	3.8088046895931758	3.8088046895931758	0.0	123.01208591461182	93287.0
9.0	9.0	4.0	5.594199186266208	5.594199186266208	0.0	215.9265739917755	99191.0
6.0	6.0	1.0	7.7867381368351385	7.7867381368351385	0.0	36.34281897544861	19406.0
6.0	6.0	1.0	4.946635320032119	4.946635320032119	0.0	50.8465301990509	31720.0
5.0	5.0	0.0	9.70979428794273	9.70979428794273	0.0	67.24077105522156	39061.0
4.0	4.0	9.0	2.3276208621379673	2.3276208621379673	0.0	79.94295191764832	59473.0
0.0	0.0	5.0	8.83723768754649	8.83723768754649	0.0	104.2154471874237	45222.0
7.0	7.0	2.0	9.856485878712064	5.5174488203630725	0.44022150609685334	300.01230907440186	191644.0
4.0	4.0	9.0	4.603325522183761	4.603325522183761	0.0	87.61687207221985	63369.0
0.0	0.0	5.0	10.79920664359052	10.79920664359052	0.0	282.46803283691406	174753.0
1.0	1.0	6.0	3.719958805776518	3.719958805776518	0.0	117.01422810554504	66904.0
0.0	0.0	5.0	7.689056954207621	7.689056954207611	1.3861441136249008e-15	227.54006099700928	115096.0
3.0	3.0	8.0	5.2433573495387185	5.2433573495387185	0.0	36.98379898071289	24775.0
1.0	1.0	6.0	3.9849309321995436	3.9849309321995436	0.0	227.46577382087708	164104.0
3.0	3.0	8.0	5.558684605648677	5.558684605648677	0.0	44.89173889160156	29137.0
4.0	0.0	9.0	4.480919868574412	4.480919868574412	0.0	178.72503995895386	79958.0
7.0	7.0	2.0	3.9614202051535097	3.2511374062832075	0.17930003940159586	300.00308179855347	202984.0
2.0	2.0	7.0	11.160261726109853	9.647112076471785	0.13558370643745724	300.0040979385376	180917.0
7.0	7.0	2.0	3.6475463363104703	3.6475463363104703	0.0	122.73792314529419	63195.0
1.0	1.0	6.0	4.52285845481507	4.52285845481507	0.0	197.52894401550293	131030.0
2.0	2.0	7.0	11.20156801563045	11.20156801563045	0.0	250.7930450439453	169004.0
1.0	1.0	6.0	3.473355392283713	3.473355392283713	0.0	71.68202900886536	37078.0
4.0	4.0	9.0	2.6924547191844477	2.6924547191844477	0.0	37.86172008514404	23590.0
1.0	1.0	6.0	5.319559503465381	3.6649063586565473	0.31105078225573457	300.0036778450012	199013.0
7.0	7.0	2.0	3.8229143532154737	3.8229143532154737	0.0	114.20222210884094	69170.0
4.0	4.0	9.0	1.4534977404125624	1.4534977404125624	0.0	18.910857915878296	14250.0
2.0	2.0	7.0	4.681320007995645	3.521268406229235	0.2478043799152919	300.0078408718109	167459.0
3.0	3.0	8.0	1.7799917610491498	1.7799917610491498	0.0	40.077589988708496	22038.0
5.0	5.0	0.0	7.609017541863924	7.609017541863924	0.0	46.43223595619202	32262.0
1.0	1.0	6.0	5.634143815064089	4.8614709140303525	0.1371411391679123	300.00360202789307	167411.0
